date,price
2014-04-12 00:00:00 UTC,420.66
2014-04-13 00:00:00 UTC,414.9495
2014-04-14 00:00:00 UTC,457.6338
2014-04-15 00:00:00 UTC,520.1233
2014-04-16 00:00:00 UTC,529.1625
2014-04-17 00:00:00 UTC,494.4
2014-04-18 00:00:00 UTC,478.2312
2014-04-19 00:00:00 UTC,501.5515
2014-04-20 00:00:00 UTC,497.3177
2014-04-21 00:00:00 UTC,492.6733
2014-04-22 00:00:00 UTC,484.8533
2014-04-23 00:00:00 UTC,487.525
2014-04-24 00:00:00 UTC,494.2733
2014-04-25 00:00:00 UTC,458.8067
2014-04-26 00:00:00 UTC,453.8
2014-04-27 00:00:00 UTC,437.9216
2014-04-28 00:00:00 UTC,436.92
2014-04-29 00:00:00 UTC,443.27
2014-04-30 00:00:00 UTC,444.9968
2014-05-01 00:00:00 UTC,455.0913
2014-05-02 00:00:00 UTC,443.4734
2014-05-03 00:00:00 UTC,434.0333
2014-05-04 00:00:00 UTC,433.9432
2014-05-05 00:00:00 UTC,429.0761
2014-05-06 00:00:00 UTC,426.7634
2014-05-07 00:00:00 UTC,439.3
2014-05-08 00:00:00 UTC,437.3633
2014-05-09 00:00:00 UTC,447.4933
2014-05-10 00:00:00 UTC,452.505
2014-05-11 00:00:00 UTC,436.2833
2014-05-12 00:00:00 UTC,439.19
2014-05-13 00:00:00 UTC,437.305
2014-05-14 00:00:00 UTC,444.2467
2014-05-15 00:00:00 UTC,444.25
2014-05-16 00:00:00 UTC,445.165
2014-05-17 00:00:00 UTC,445.8533
2014-05-18 00:00:00 UTC,444.2133
2014-05-19 00:00:00 UTC,443.87
2014-05-20 00:00:00 UTC,483.4167
2014-05-21 00:00:00 UTC,488.7717
2014-05-22 00:00:00 UTC,522.6083
2014-05-23 00:00:00 UTC,524.475
2014-05-24 00:00:00 UTC,523.1083
2014-05-25 00:00:00 UTC,569.3767
2014-05-26 00:00:00 UTC,579.6217
2014-05-27 00:00:00 UTC,569.475
2014-05-28 00:00:00 UTC,571.5533
2014-05-29 00:00:00 UTC,565.26
2014-05-30 00:00:00 UTC,621.1467
2014-05-31 00:00:00 UTC,620.5
2014-06-01 00:00:00 UTC,640.1617
2014-06-02 00:00:00 UTC,656.41
2014-06-03 00:00:00 UTC,667.3683
2014-06-04 00:00:00 UTC,641.1833
2014-06-05 00:00:00 UTC,658.1
2014-06-06 00:00:00 UTC,648.63
2014-06-07 00:00:00 UTC,651.7083
2014-06-08 00:00:00 UTC,649.8983
2014-06-09 00:00:00 UTC,643.905
2014-06-10 00:00:00 UTC,649.0567
2014-06-11 00:00:00 UTC,630.0367
2014-06-12 00:00:00 UTC,567.175
2014-06-13 00:00:00 UTC,594.6833
2014-06-14 00:00:00 UTC,570.0033
2014-06-15 00:00:00 UTC,583.41
2014-06-16 00:00:00 UTC,592.52
2014-06-17 00:00:00 UTC,607.1583
2014-06-18 00:00:00 UTC,604.19
2014-06-19 00:00:00 UTC,593.3883
2014-06-20 00:00:00 UTC,590.055
2014-06-21 00:00:00 UTC,591.2567
2014-06-22 00:00:00 UTC,595.0367
2014-06-23 00:00:00 UTC,586.1483
2014-06-24 00:00:00 UTC,582.415
2014-06-25 00:00:00 UTC,561.4717
2014-06-26 00:00:00 UTC,579.5867
2014-06-27 00:00:00 UTC,598.2367
2014-06-28 00:00:00 UTC,594.8717
2014-06-29 00:00:00 UTC,598.4883
2014-06-30 00:00:00 UTC,637.755
2014-07-01 00:00:00 UTC,643.935
2014-07-02 00:00:00 UTC,648.1075
2014-07-03 00:00:00 UTC,640.2838
2014-07-04 00:00:00 UTC,627.1288
2014-07-05 00:00:00 UTC,627.5813
2014-07-06 00:00:00 UTC,631.0025
2014-07-07 00:00:00 UTC,619.495
2014-07-08 00:00:00 UTC,620.0475
2014-07-09 00:00:00 UTC,620.16
2014-07-10 00:00:00 UTC,615.1275
2014-07-11 00:00:00 UTC,630.835
2014-07-12 00:00:00 UTC,633.638995167974
2014-07-13 00:00:00 UTC,627.462322819335
2014-07-14 00:00:00 UTC,618.205026506479
2014-07-15 00:00:00 UTC,618.9525
2014-07-16 00:00:00 UTC,614.1475
2014-07-17 00:00:00 UTC,622.895
2014-07-18 00:00:00 UTC,627.0188
2014-07-19 00:00:00 UTC,626.1763
2014-07-20 00:00:00 UTC,620.5138
2014-07-21 00:00:00 UTC,619.9088
2014-07-22 00:00:00 UTC,619.0063
2014-07-23 00:00:00 UTC,617.9425
2014-07-24 00:00:00 UTC,599.8088
2014-07-25 00:00:00 UTC,600.0963
2014-07-26 00:00:00 UTC,593.775
2014-07-27 00:00:00 UTC,590.3788
2014-07-28 00:00:00 UTC,585.2788
2014-07-29 00:00:00 UTC,581.7138
2014-07-30 00:00:00 UTC,560.7913
2014-07-31 00:00:00 UTC,583.18210574319
2014-08-01 00:00:00 UTC,593.865527395367
2014-08-02 00:00:00 UTC,588.230699161141
2014-08-03 00:00:00 UTC,585.573194076699
2014-08-04 00:00:00 UTC,586.368685911397
2014-08-05 00:00:00 UTC,582.418626764976
2014-08-06 00:00:00 UTC,583.325
2014-08-07 00:00:00 UTC,587.203159018805
2014-08-08 00:00:00 UTC,590.907270224519
2014-08-09 00:00:00 UTC,588.107855983576
2014-08-10 00:00:00 UTC,588.500482554176
2014-08-11 00:00:00 UTC,573.4063
2014-08-12 00:00:00 UTC,567.402348220821
2014-08-13 00:00:00 UTC,543.6675
2014-08-14 00:00:00 UTC,503.7088
2014-08-15 00:00:00 UTC,492.28449828283
2014-08-16 00:00:00 UTC,521.0463
2014-08-17 00:00:00 UTC,494.7813
2014-08-18 00:00:00 UTC,459.8863
2014-08-19 00:00:00 UTC,484.155
2014-08-20 00:00:00 UTC,514.1863
2014-08-21 00:00:00 UTC,515.605
2014-08-22 00:00:00 UTC,515.8263
2014-08-23 00:00:00 UTC,496.5688
2014-08-24 00:00:00 UTC,508.1138
2014-08-25 00:00:00 UTC,500.3863
2014-08-26 00:00:00 UTC,510.6388
2014-08-27 00:00:00 UTC,510.4463
2014-08-28 00:00:00 UTC,506.915
2014-08-29 00:00:00 UTC,508.0963
2014-08-30 00:00:00 UTC,501.53
2014-08-31 00:00:00 UTC,480.0263
2014-09-01 00:00:00 UTC,475.82
2014-09-02 00:00:00 UTC,474.6938
2014-09-03 00:00:00 UTC,474.7263
2014-09-04 00:00:00 UTC,489.5475
2014-09-05 00:00:00 UTC,480.2425
2014-09-06 00:00:00 UTC,482.3588
2014-09-07 00:00:00 UTC,480.6025
2014-09-08 00:00:00 UTC,471.125
2014-09-09 00:00:00 UTC,471.7538
2014-09-10 00:00:00 UTC,477.1138
2014-09-11 00:00:00 UTC,476.3775
2014-09-12 00:00:00 UTC,473.6875
2014-09-13 00:00:00 UTC,476.0013
2014-09-14 00:00:00 UTC,474.795
2014-09-15 00:00:00 UTC,473.0313
2014-09-16 00:00:00 UTC,462.5925
2014-09-17 00:00:00 UTC,454.6238
2014-09-18 00:00:00 UTC,423.565
2014-09-19 00:00:00 UTC,393.2625
2014-09-20 00:00:00 UTC,408.5025
2014-09-21 00:00:00 UTC,396.62
2014-09-22 00:00:00 UTC,398.3113
2014-09-23 00:00:00 UTC,433.7513
2014-09-24 00:00:00 UTC,420.92
2014-09-25 00:00:00 UTC,407.9775
2014-09-26 00:00:00 UTC,402.88
2014-09-27 00:00:00 UTC,398.0075
2014-09-28 00:00:00 UTC,375.9888
2014-09-29 00:00:00 UTC,373.0888
2014-09-30 00:00:00 UTC,387.3513
2014-10-01 00:00:00 UTC,380.895
2014-10-02 00:00:00 UTC,371.8413
2014-10-03 00:00:00 UTC,356.19
2014-10-04 00:00:00 UTC,327.8813
2014-10-05 00:00:00 UTC,325.11
2014-10-06 00:00:00 UTC,328.73
2014-10-07 00:00:00 UTC,331.7238
2014-10-08 00:00:00 UTC,353.3901
2014-10-09 00:00:00 UTC,358.395
2014-10-10 00:00:00 UTC,357.555
2014-10-11 00:00:00 UTC,359.515
2014-10-12 00:00:00 UTC,374.1675
2014-10-13 00:00:00 UTC,387.0388
2014-10-14 00:00:00 UTC,398.2888
2014-10-15 00:00:00 UTC,392.19
2014-10-16 00:00:00 UTC,379.3913
2014-10-17 00:00:00 UTC,380.2925
2014-10-18 00:00:00 UTC,389.1163
2014-10-19 00:00:00 UTC,386.945
2014-10-20 00:00:00 UTC,379.77
2014-10-21 00:00:00 UTC,382.4138
2014-10-22 00:00:00 UTC,379.4425
2014-10-23 00:00:00 UTC,356.2
2014-10-24 00:00:00 UTC,354.3175
2014-10-25 00:00:00 UTC,347.030494056409
2014-10-26 00:00:00 UTC,350.1888
2014-10-27 00:00:00 UTC,348.29
2014-10-28 00:00:00 UTC,351.5638
2014-10-29 00:00:00 UTC,333.1475
2014-10-30 00:00:00 UTC,343.6675
2014-10-31 00:00:00 UTC,336.587975805781
2014-11-01 00:00:00 UTC,323.9763
2014-11-02 00:00:00 UTC,323.985
2014-11-03 00:00:00 UTC,323.995
2014-11-04 00:00:00 UTC,328.0083
2014-11-05 00:00:00 UTC,337.5933
2014-11-06 00:00:00 UTC,347.8183
2014-11-07 00:00:00 UTC,341.2317
2014-11-08 00:00:00 UTC,344.1783
2014-11-09 00:00:00 UTC,363.424129101593
2014-11-10 00:00:00 UTC,363.765
2014-11-11 00:00:00 UTC,366.15
2014-11-12 00:00:00 UTC,418.5783
2014-11-13 00:00:00 UTC,414.7083
2014-11-14 00:00:00 UTC,395.245
2014-11-15 00:00:00 UTC,377.3267
2014-11-16 00:00:00 UTC,387.6233
2014-11-17 00:00:00 UTC,384.9
2014-11-18 00:00:00 UTC,374.8683
2014-11-19 00:00:00 UTC,376.7883
2014-11-20 00:00:00 UTC,355.388834554162
2014-11-21 00:00:00 UTC,349.388285432394
2014-11-22 00:00:00 UTC,351.55
2014-11-23 00:00:00 UTC,366.7817
2014-11-24 00:00:00 UTC,377.7417
2014-11-25 00:00:00 UTC,375.248
2014-11-26 00:00:00 UTC,365.766
2014-11-27 00:00:00 UTC,368.448
2014-11-28 00:00:00 UTC,376.951
2014-11-29 00:00:00 UTC,374.965
2014-11-30 00:00:00 UTC,376.472
2014-12-01 00:00:00 UTC,379.489
2014-12-02 00:00:00 UTC,381.3768
2014-12-03 00:00:00 UTC,374.103
2014-12-04 00:00:00 UTC,368.2282
2014-12-05 00:00:00 UTC,376.379
2014-12-06 00:00:00 UTC,373.671
2014-12-07 00:00:00 UTC,374.448
2014-12-08 00:00:00 UTC,361.433
2014-12-09 00:00:00 UTC,350.928
2014-12-10 00:00:00 UTC,346.979871836319
2014-12-11 00:00:00 UTC,346.909
2014-12-12 00:00:00 UTC,351.502
2014-12-13 00:00:00 UTC,347.484
2014-12-14 00:00:00 UTC,350.133
2014-12-15 00:00:00 UTC,344.615
2014-12-16 00:00:00 UTC,328.534
2014-12-17 00:00:00 UTC,318.828
2014-12-18 00:00:00 UTC,309.765
2014-12-19 00:00:00 UTC,317.54
2014-12-20 00:00:00 UTC,328.774
2014-12-21 00:00:00 UTC,319.501
2014-12-22 00:00:00 UTC,329.886
2014-12-23 00:00:00 UTC,333.97
2014-12-24 00:00:00 UTC,322.194
2014-12-25 00:00:00 UTC,318.166
2014-12-26 00:00:00 UTC,327.716970871015
2014-12-27 00:00:00 UTC,314.568
2014-12-28 00:00:00 UTC,316.491
2014-12-29 00:00:00 UTC,312.633
2014-12-30 00:00:00 UTC,310.079
2014-12-31 00:00:00 UTC,317.379
2015-01-01 00:00:00 UTC,313.992
2015-01-02 00:00:00 UTC,314.446
2015-01-03 00:00:00 UTC,286.572
2015-01-04 00:00:00 UTC,260.936
2015-01-05 00:00:00 UTC,273.22
2015-01-06 00:00:00 UTC,285.3738
2015-01-07 00:00:00 UTC,295.8725
2015-01-08 00:00:00 UTC,284.4525
2015-01-09 00:00:00 UTC,289.5738
2015-01-10 00:00:00 UTC,274.533
2015-01-11 00:00:00 UTC,267.184
2015-01-12 00:00:00 UTC,268.353667700943
2015-01-13 00:00:00 UTC,221.436
2015-01-14 00:00:00 UTC,172.1479
2015-01-15 00:00:00 UTC,210.5559
2015-01-16 00:00:00 UTC,205.816
2015-01-17 00:00:00 UTC,199.4914
2015-01-18 00:00:00 UTC,208.9892
2015-01-19 00:00:00 UTC,214.545
2015-01-20 00:00:00 UTC,210.5137
2015-01-21 00:00:00 UTC,224.0451
2015-01-22 00:00:00 UTC,232.0423
2015-01-23 00:00:00 UTC,232.898
2015-01-24 00:00:00 UTC,248.096
2015-01-25 00:00:00 UTC,253.8389
2015-01-26 00:00:00 UTC,271.2882
2015-01-27 00:00:00 UTC,259.2356
2015-01-29 00:00:00 UTC,232.532942230494
2015-01-30 00:00:00 UTC,228.6354
2015-01-31 00:00:00 UTC,218.0233
2015-02-01 00:00:00 UTC,226.2697
2015-02-02 00:00:00 UTC,240.0193
2015-02-03 00:00:00 UTC,226.0119
2015-02-04 00:00:00 UTC,225.3083
2015-02-05 00:00:00 UTC,216.9136
2015-02-06 00:00:00 UTC,222.4872
2015-02-07 00:00:00 UTC,227.2051
2015-02-08 00:00:00 UTC,222.9061
2015-02-09 00:00:00 UTC,220.0922
2015-02-10 00:00:00 UTC,220.6493
2015-02-11 00:00:00 UTC,219.0956
2015-02-12 00:00:00 UTC,222.040158787526
2015-02-13 00:00:00 UTC,235.6774
2015-02-14 00:00:00 UTC,259.0086
2015-02-15 00:00:00 UTC,232.9962
2015-02-16 00:00:00 UTC,235.9199
2015-02-17 00:00:00 UTC,242.4568
2015-02-18 00:00:00 UTC,234.6238
2015-02-19 00:00:00 UTC,240.2988
2015-02-20 00:00:00 UTC,244.0821
2015-02-21 00:00:00 UTC,244.1459
2015-02-22 00:00:00 UTC,235.553
2015-02-23 00:00:00 UTC,238.1319
2015-02-24 00:00:00 UTC,238.7314
2015-02-25 00:00:00 UTC,237.378
2015-02-26 00:00:00 UTC,236.171155772341
2015-02-27 00:00:00 UTC,253.8991
2015-02-28 00:00:00 UTC,253.5991
2015-03-01 00:00:00 UTC,257.7075
2015-03-02 00:00:00 UTC,269.9615
2015-03-03 00:00:00 UTC,280.6242
2015-03-04 00:00:00 UTC,273.0193
2015-03-05 00:00:00 UTC,274.8255
2015-03-06 00:00:00 UTC,272.3413
2015-03-07 00:00:00 UTC,275.584638734083
2015-03-08 00:00:00 UTC,274.578
2015-03-09 00:00:00 UTC,289.2957
2015-03-10 00:00:00 UTC,290.3057
2015-03-11 00:00:00 UTC,295.961
2015-03-12 00:00:00 UTC,293.9203
2015-03-13 00:00:00 UTC,288.0365
2015-03-14 00:00:00 UTC,281.4887
2015-03-15 00:00:00 UTC,285.2645
2015-03-16 00:00:00 UTC,290.0955
2015-03-17 00:00:00 UTC,284.3491
2015-03-18 00:00:00 UTC,255.6062
2015-03-19 00:00:00 UTC,260.0037
2015-03-20 00:00:00 UTC,260.9075
2015-03-21 00:00:00 UTC,259.4899
2015-03-22 00:00:00 UTC,267.7981
2015-03-23 00:00:00 UTC,266.0272
2015-03-24 00:00:00 UTC,245.1679
2015-03-25 00:00:00 UTC,246.2715
2015-03-26 00:00:00 UTC,247.5595
2015-03-27 00:00:00 UTC,247.1476
2015-03-28 00:00:00 UTC,252.0497
2015-03-29 00:00:00 UTC,241.9137
2015-03-30 00:00:00 UTC,246.5418
2015-03-31 00:00:00 UTC,243.2692
2015-04-01 00:00:00 UTC,246.7755
2015-04-02 00:00:00 UTC,252.341
2015-04-03 00:00:00 UTC,253.6227
2015-04-04 00:00:00 UTC,253.3213
2015-04-05 00:00:00 UTC,259.7118
2015-04-06 00:00:00 UTC,255.4233
2015-04-07 00:00:00 UTC,253.2085
2015-04-08 00:00:00 UTC,244.2709
2015-04-09 00:00:00 UTC,243.200654854486
2015-04-10 00:00:00 UTC,234.5253
2015-04-11 00:00:00 UTC,236.4501
2015-04-12 00:00:00 UTC,235.7386
2015-04-13 00:00:00 UTC,223.9464
2015-04-14 00:00:00 UTC,217.9995
2015-04-15 00:00:00 UTC,223.0161
2015-04-16 00:00:00 UTC,227.9995
2015-04-17 00:00:00 UTC,222.417138285238
2015-04-18 00:00:00 UTC,222.9537
2015-04-19 00:00:00 UTC,222.6812
2015-04-20 00:00:00 UTC,224.3086
2015-04-21 00:00:00 UTC,234.6867
2015-04-22 00:00:00 UTC,233.7807
2015-04-23 00:00:00 UTC,235.1735
2015-04-24 00:00:00 UTC,230.9863
2015-04-25 00:00:00 UTC,225.9568
2015-04-26 00:00:00 UTC,218.5065
2015-04-27 00:00:00 UTC,228.5712
2015-04-28 00:00:00 UTC,225.6423
2015-04-29 00:00:00 UTC,225.9978
2015-04-30 00:00:00 UTC,236.2208
2015-05-01 00:00:00 UTC,232.7403
2015-05-02 00:00:00 UTC,235.1563
2015-05-03 00:00:00 UTC,239.882
2015-05-04 00:00:00 UTC,238.9706
2015-05-05 00:00:00 UTC,236.0015
2015-05-06 00:00:00 UTC,229.8152
2015-05-07 00:00:00 UTC,236.845
2015-05-08 00:00:00 UTC,243.657
2015-05-09 00:00:00 UTC,241.5321
2015-05-10 00:00:00 UTC,239.5548
2015-05-11 00:00:00 UTC,241.8506
2015-05-12 00:00:00 UTC,241.5189
2015-05-13 00:00:00 UTC,235.4793
2015-05-14 00:00:00 UTC,236.704
2015-05-15 00:00:00 UTC,236.9908
2015-05-16 00:00:00 UTC,235.9781
2015-05-17 00:00:00 UTC,236.0847
2015-05-18 00:00:00 UTC,232.4757
2015-05-19 00:00:00 UTC,231.9446
2015-05-20 00:00:00 UTC,234.048
2015-05-21 00:00:00 UTC,235.4205
2015-05-22 00:00:00 UTC,240.9352
2015-05-23 00:00:00 UTC,239.032994098329
2015-05-24 00:00:00 UTC,241.2417
2015-05-25 00:00:00 UTC,237.441
2015-05-26 00:00:00 UTC,237.4971
2015-05-27 00:00:00 UTC,237.2305
2015-05-28 00:00:00 UTC,237.4891
2015-05-29 00:00:00 UTC,237.0714
2015-05-30 00:00:00 UTC,233.4572
2015-05-31 00:00:00 UTC,229.6785
2015-06-01 00:00:00 UTC,223.3178
2015-06-02 00:00:00 UTC,225.7387
2015-06-03 00:00:00 UTC,225.4831
2015-06-04 00:00:00 UTC,224.1748
2015-06-05 00:00:00 UTC,224.7413
2015-06-06 00:00:00 UTC,225.2889
2015-06-07 00:00:00 UTC,223.6157
2015-06-08 00:00:00 UTC,228.7013
2015-06-09 00:00:00 UTC,229.5264
2015-06-10 00:00:00 UTC,229.0022
2015-06-11 00:00:00 UTC,229.9343
2015-06-12 00:00:00 UTC,230.5181
2015-06-13 00:00:00 UTC,232.6301
2015-06-14 00:00:00 UTC,233.6681
2015-06-15 00:00:00 UTC,237.2013
2015-06-16 00:00:00 UTC,250.4743
2015-06-17 00:00:00 UTC,247.6944
2015-06-18 00:00:00 UTC,248.552
2015-06-19 00:00:00 UTC,242.9967
2015-06-20 00:00:00 UTC,245.4754
2015-06-21 00:00:00 UTC,243.9959
2015-06-22 00:00:00 UTC,247.279
2015-06-23 00:00:00 UTC,243.8486
2015-06-24 00:00:00 UTC,240.5377
2015-06-25 00:00:00 UTC,242.4769
2015-06-26 00:00:00 UTC,242.4819
2015-06-27 00:00:00 UTC,250.621
2015-06-28 00:00:00 UTC,248.3451
2015-06-29 00:00:00 UTC,256.303873966718
2015-06-30 00:00:00 UTC,262.406325460178
2015-07-01 00:00:00 UTC,257.5058
2015-07-02 00:00:00 UTC,254.653750918756
2015-07-03 00:00:00 UTC,255.161
2015-07-04 00:00:00 UTC,260.415
2015-07-05 00:00:00 UTC,271.040120800344
2015-07-06 00:00:00 UTC,268.595
2015-07-07 00:00:00 UTC,265.384451961487
2015-07-08 00:00:00 UTC,269.613016421427
2015-07-09 00:00:00 UTC,268.8928
2015-07-10 00:00:00 UTC,285.0223
2015-07-11 00:00:00 UTC,291.890743156952
2015-07-12 00:00:00 UTC,310.191563627757
2015-07-13 00:00:00 UTC,290.6655
2015-07-14 00:00:00 UTC,286.6654
2015-07-15 00:00:00 UTC,283.949188080925
2015-07-16 00:00:00 UTC,276.6801
2015-07-17 00:00:00 UTC,278.3728
2015-07-18 00:00:00 UTC,274.4839
2015-07-19 00:00:00 UTC,272.806179588859
2015-07-20 00:00:00 UTC,277.2454
2015-07-21 00:00:00 UTC,274.942887655848
2015-07-22 00:00:00 UTC,276.1756
2015-07-23 00:00:00 UTC,275.6135
2015-07-24 00:00:00 UTC,288.444716788334
2015-07-25 00:00:00 UTC,288.388158625333
2015-07-26 00:00:00 UTC,291.703764529495
2015-07-27 00:00:00 UTC,292.6148
2015-07-28 00:00:00 UTC,293.9933
2015-07-29 00:00:00 UTC,288.719499088592
2015-07-30 00:00:00 UTC,286.8366
2015-07-31 00:00:00 UTC,283.676059148022
2015-08-01 00:00:00 UTC,280.7014
2015-08-02 00:00:00 UTC,281.7267
2015-08-03 00:00:00 UTC,281.829870770124
2015-08-04 00:00:00 UTC,284.2393
2015-08-05 00:00:00 UTC,281.401062365027
2015-08-06 00:00:00 UTC,278.0134
2015-08-07 00:00:00 UTC,278.508813757282
2015-08-08 00:00:00 UTC,259.800728385469
2015-08-09 00:00:00 UTC,264.338483389326
2015-08-10 00:00:00 UTC,263.5782
2015-08-11 00:00:00 UTC,269.8668
2015-08-12 00:00:00 UTC,267.7126
2015-08-13 00:00:00 UTC,263.655818616904
2015-08-14 00:00:00 UTC,265.1281
2015-08-15 00:00:00 UTC,260.476232289764
2015-08-16 00:00:00 UTC,257.8158
2015-08-17 00:00:00 UTC,257.0634
2015-08-18 00:00:00 UTC,253.0766
2015-08-19 00:00:00 UTC,225.9602
2015-08-20 00:00:00 UTC,234.6379
2015-08-21 00:00:00 UTC,232.3324
2015-08-22 00:00:00 UTC,229.1488
2015-08-23 00:00:00 UTC,227.2454
2015-08-24 00:00:00 UTC,210.094385063794
2015-08-25 00:00:00 UTC,221.3283
2015-08-26 00:00:00 UTC,225.2666
2015-08-27 00:00:00 UTC,222.9704
2015-08-28 00:00:00 UTC,231.6583
2015-08-29 00:00:00 UTC,228.4683
2015-08-30 00:00:00 UTC,228.0672
2015-08-31 00:00:00 UTC,230.0781
2015-09-01 00:00:00 UTC,227.1631
2015-09-02 00:00:00 UTC,228.6428
2015-09-03 00:00:00 UTC,226.5658
2015-09-04 00:00:00 UTC,230.0509
2015-09-05 00:00:00 UTC,234.7495
2015-09-06 00:00:00 UTC,239.1289
2015-09-07 00:00:00 UTC,240.503
2015-09-08 00:00:00 UTC,243.5587
2015-09-09 00:00:00 UTC,237.9452
2015-09-10 00:00:00 UTC,238.7763
2015-09-11 00:00:00 UTC,240.000795643887
2015-09-12 00:00:00 UTC,234.9098
2015-09-13 00:00:00 UTC,230.5048
2015-09-14 00:00:00 UTC,230.21
2015-09-15 00:00:00 UTC,229.9118
2015-09-16 00:00:00 UTC,228.464
2015-09-17 00:00:00 UTC,232.746
2015-09-18 00:00:00 UTC,232.354
2015-09-19 00:00:00 UTC,231.2733
2015-09-20 00:00:00 UTC,230.6597
2015-09-21 00:00:00 UTC,226.4528
2015-09-22 00:00:00 UTC,229.8831
2015-09-23 00:00:00 UTC,229.8658
2015-09-24 00:00:00 UTC,233.9255
2015-09-25 00:00:00 UTC,234.9767
2015-09-26 00:00:00 UTC,234.5279
2015-09-27 00:00:00 UTC,232.8347
2015-09-28 00:00:00 UTC,239.2765
2015-09-29 00:00:00 UTC,237.2262
2015-09-30 00:00:00 UTC,236.0463
2015-10-01 00:00:00 UTC,237.7358
2015-10-02 00:00:00 UTC,237.2593
2015-10-03 00:00:00 UTC,238.9718
2015-10-04 00:00:00 UTC,238.6566
2015-10-05 00:00:00 UTC,240.3238
2015-10-06 00:00:00 UTC,246.444
2015-10-07 00:00:00 UTC,243.2229
2015-10-08 00:00:00 UTC,242.9008
2015-10-09 00:00:00 UTC,244.2051
2015-10-10 00:00:00 UTC,245.3209
2015-10-11 00:00:00 UTC,247.5392
2015-10-12 00:00:00 UTC,245.5661
2015-10-13 00:00:00 UTC,249.4051
2015-10-14 00:00:00 UTC,252.6956
2015-10-15 00:00:00 UTC,254.629553074622
2015-10-16 00:00:00 UTC,262.3735
2015-10-17 00:00:00 UTC,270.3646
2015-10-18 00:00:00 UTC,262.2345
2015-10-19 00:00:00 UTC,264.2094
2015-10-20 00:00:00 UTC,270.2664
2015-10-21 00:00:00 UTC,267.0187
2015-10-22 00:00:00 UTC,273.573
2015-10-23 00:00:00 UTC,277.3884
2015-10-24 00:00:00 UTC,282.9566
2015-10-25 00:00:00 UTC,284.749
2015-10-26 00:00:00 UTC,285.5159
2015-10-27 00:00:00 UTC,294.8094
2015-10-28 00:00:00 UTC,303.6366
2015-10-29 00:00:00 UTC,313.9073
2015-10-30 00:00:00 UTC,325.8006
2015-10-31 00:00:00 UTC,312.2783
2015-11-01 00:00:00 UTC,324.9971
2015-11-02 00:00:00 UTC,350.7678
2015-11-03 00:00:00 UTC,398.2369
2015-11-04 00:00:00 UTC,404.3588
2015-11-05 00:00:00 UTC,387.473
2015-11-06 00:00:00 UTC,372.826
2015-11-07 00:00:00 UTC,387.06
2015-11-08 00:00:00 UTC,371.502
2015-11-09 00:00:00 UTC,380.644
2015-11-10 00:00:00 UTC,336.873
2015-11-11 00:00:00 UTC,305.983
2015-11-12 00:00:00 UTC,337.955
2015-11-13 00:00:00 UTC,337.372
2015-11-14 00:00:00 UTC,331.501
2015-11-15 00:00:00 UTC,320.484
2015-11-16 00:00:00 UTC,331.353
2015-11-17 00:00:00 UTC,335.111
2015-11-18 00:00:00 UTC,335.447
2015-11-19 00:00:00 UTC,325.568
2015-11-20 00:00:00 UTC,321.417
2015-11-21 00:00:00 UTC,325.159
2015-11-22 00:00:00 UTC,323.395
2015-11-23 00:00:00 UTC,322.829
2015-11-24 00:00:00 UTC,319.979
2015-11-25 00:00:00 UTC,328.169
2015-11-26 00:00:00 UTC,356.245
2015-11-27 00:00:00 UTC,359.011
2015-11-28 00:00:00 UTC,356.212
2015-11-29 00:00:00 UTC,371.488
2015-11-30 00:00:00 UTC,378.265
2015-12-01 00:00:00 UTC,363.45
2015-12-02 00:00:00 UTC,358.82
2015-12-03 00:00:00 UTC,360.954
2015-12-04 00:00:00 UTC,362.767
2015-12-05 00:00:00 UTC,390.645
2015-12-06 00:00:00 UTC,394.011
2015-12-07 00:00:00 UTC,394.355
2015-12-08 00:00:00 UTC,412.93
2015-12-09 00:00:00 UTC,417.368
2015-12-10 00:00:00 UTC,416.91
2015-12-11 00:00:00 UTC,452.415
2015-12-12 00:00:00 UTC,434.903
2015-12-13 00:00:00 UTC,435.815
2015-12-14 00:00:00 UTC,443.277
2015-12-15 00:00:00 UTC,464.999
2015-12-16 00:00:00 UTC,453.914
2015-12-17 00:00:00 UTC,456.473
2015-12-18 00:00:00 UTC,463.816
2015-12-19 00:00:00 UTC,462.053
2015-12-20 00:00:00 UTC,441.129
2015-12-21 00:00:00 UTC,437.809
2015-12-22 00:00:00 UTC,436.237
2015-12-23 00:00:00 UTC,442.821
2015-12-24 00:00:00 UTC,454.907
2015-12-25 00:00:00 UTC,455.742
2015-12-26 00:00:00 UTC,417.092
2015-12-27 00:00:00 UTC,423.925
2015-12-28 00:00:00 UTC,420.708
2015-12-29 00:00:00 UTC,432.154
2015-12-30 00:00:00 UTC,426.811
2015-12-31 00:00:00 UTC,431.139
2016-01-01 00:00:00 UTC,434.427
2016-01-02 00:00:00 UTC,434.326
2016-01-03 00:00:00 UTC,430.198
2016-01-04 00:00:00 UTC,433.534
2016-01-05 00:00:00 UTC,432.115
2016-01-06 00:00:00 UTC,431.343
2016-01-07 00:00:00 UTC,456.434
2016-01-08 00:00:00 UTC,454.6963
2016-01-09 00:00:00 UTC,448.709
2016-01-10 00:00:00 UTC,447.207
2016-01-11 00:00:00 UTC,448.349
2016-01-12 00:00:00 UTC,445.792
